"id","name","shortName","path","code"
"REamYQDDc8L","20113 Rajbiraj Municipality","Rajbiraj Municipality","/cCTQiGkKcTk/a6W190BanBu/PUPCyKcUwlS/REamYQDDc8L","20113"
"aSIO1127IVl","20114 Mahadewa Rural Municipality","Mahadewa Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/PUPCyKcUwlS/aSIO1127IVl","20114"
"KTb0F33PHTt","20115 Tirahut Rural Municipality","Tirahut Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/PUPCyKcUwlS/KTb0F33PHTt","20115"
"voE6nkNZ68u","20116 Hanumannagar Kankalini Municipality","Hanumannagar Kankalini Municipality","/cCTQiGkKcTk/a6W190BanBu/PUPCyKcUwlS/voE6nkNZ68u","20116"
"zJy9BsADxzf","20117 Tilathi Koiladi Rural Municipality","Tilathi Koiladi Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/PUPCyKcUwlS/zJy9BsADxzf","20117"
"siXlLe6N9P4","20118 Chhinnamasta Rural Municipality","Chhinnamasta Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/PUPCyKcUwlS/siXlLe6N9P4","20118"
"iFoDthLp3eG","20201 Lahan Municipality","Lahan Municipality","/cCTQiGkKcTk/a6W190BanBu/bX87SmYR3TJ/iFoDthLp3eG","20201"
"euU6fKR81MC","20202 Dhangadhimai Municipality","Dhangadhimai Municipality","/cCTQiGkKcTk/a6W190BanBu/bX87SmYR3TJ/euU6fKR81MC","20202"
"SLBr0Y4que5","20203 Golbazar Municipality","Golbazar Municipality","/cCTQiGkKcTk/a6W190BanBu/bX87SmYR3TJ/SLBr0Y4que5","20203"
"H4ZqWgyw5qJ","20204 Mirchaiya Municipality","Mirchaiya Municipality","/cCTQiGkKcTk/a6W190BanBu/bX87SmYR3TJ/H4ZqWgyw5qJ","20204"
"q1noskqyYet","20205 Karjanha Municipality","Karjanha Municipality","/cCTQiGkKcTk/a6W190BanBu/bX87SmYR3TJ/q1noskqyYet","20205"
"wZtU8hI8H8h","20206 Kalyanpur Municipality","Kalyanpur Municipality","/cCTQiGkKcTk/a6W190BanBu/bX87SmYR3TJ/wZtU8hI8H8h","20206"
"LquQFSh9yGx","20207 Naraha Rural Municipality","Naraha Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/bX87SmYR3TJ/LquQFSh9yGx","20207"
"LIR8dWalakD","20208 Bishnupur Rural Municipality","Bishnupur Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/bX87SmYR3TJ/LIR8dWalakD","20208"
"XXSrHhYQ8v4","20209 Arnama Rural Municipality","Arnama Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/bX87SmYR3TJ/XXSrHhYQ8v4","20209"
"o8OIPSGkknn","20210 Sukhipur Municipality","Sukhipur Municipality","/cCTQiGkKcTk/a6W190BanBu/bX87SmYR3TJ/o8OIPSGkknn","20210"
"WZx3wCWLlU2","20211 Laxmipur Patari Rural Municipality","Laxmipur Patari Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/bX87SmYR3TJ/WZx3wCWLlU2","20211"
"dQphAmskjKr","20212 Sakhuwa Nankarkatti Rural Municipality","Sakhuwa Nankarkatti Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/bX87SmYR3TJ/dQphAmskjKr","20212"
"fEFYRClTwTr","20213 Bhagawanpur Rural Municipality","Bhagawanpur Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/bX87SmYR3TJ/fEFYRClTwTr","20213"
"feLdvtuKWHw","20214 Nawarajpur Rural Municipality","Nawarajpur Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/bX87SmYR3TJ/feLdvtuKWHw","20214"
"UYBKTWMaw3d","20215 Bariyarpatti Rural Municipality","Bariyarpatti Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/bX87SmYR3TJ/UYBKTWMaw3d","20215"
"MJyaK5ixsKQ","20216 Aurahi Rural Municipality","Aurahi Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/bX87SmYR3TJ/MJyaK5ixsKQ","20216"
"dRTc5Zz5oSz","20217 Siraha Municipality","Siraha Municipality","/cCTQiGkKcTk/a6W190BanBu/bX87SmYR3TJ/dRTc5Zz5oSz","20217"
"mFmIWxZqEUa","20301 Ganeshman Charnath Municipality","Ganeshman Charnath Municipality","/cCTQiGkKcTk/a6W190BanBu/YmFSl06J6cs/mFmIWxZqEUa","20301"
"G48aEUtnkqM","20302 Dhanushadham Municipality","Dhanushadham Municipality","/cCTQiGkKcTk/a6W190BanBu/YmFSl06J6cs/G48aEUtnkqM","20302"
"Ra80Qk48O76","20303 Mithila Municipality","Mithila Municipality","/cCTQiGkKcTk/a6W190BanBu/YmFSl06J6cs/Ra80Qk48O76","20303"
"L8n8ufimqq0","20304 Bateshwor Rural Municipality","Bateshwor Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/YmFSl06J6cs/L8n8ufimqq0","20304"
"ifypJag1NZc","20305 Chhireshwornath Municipality","Chhireshwornath Municipality","/cCTQiGkKcTk/a6W190BanBu/YmFSl06J6cs/ifypJag1NZc","20305"
"H1ykrXhN8ny","20306 Laxminiya Rural Municipality","Laxminiya Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/YmFSl06J6cs/H1ykrXhN8ny","20306"
"RW1bIabPbfE","20307 Mithila Bihari Municipality","Mithila Bihari Municipality","/cCTQiGkKcTk/a6W190BanBu/YmFSl06J6cs/RW1bIabPbfE","20307"
"EtDSLuNpLgD","20308 Hansapur Municipality","Hansapur Municipality","/cCTQiGkKcTk/a6W190BanBu/YmFSl06J6cs/EtDSLuNpLgD","20308"
"kkBHXOIpD2O","20309 Sabaila Municipality","Sabaila Municipality","/cCTQiGkKcTk/a6W190BanBu/YmFSl06J6cs/kkBHXOIpD2O","20309"
"hOnC8RLWI7b","20310 Shahidnagar Municipality","Shahidnagar Municipality","/cCTQiGkKcTk/a6W190BanBu/YmFSl06J6cs/hOnC8RLWI7b","20310"
"mhNvNmTvUsE","20311 Kamala Municipality","Kamala Municipality","/cCTQiGkKcTk/a6W190BanBu/YmFSl06J6cs/mhNvNmTvUsE","20311"
"Dycul4tYFYI","20312 Janak Nandini Rural Municipality","Janak Nandini Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/YmFSl06J6cs/Dycul4tYFYI","20312"
"rdYbkteJ80f","20313 Bideha Municipality","Bideha Municipality","/cCTQiGkKcTk/a6W190BanBu/YmFSl06J6cs/rdYbkteJ80f","20313"
"BxBSsLJvFL4","20314 Aurahi Rural Municipality","Aurahi Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/YmFSl06J6cs/BxBSsLJvFL4","20314"
"xx7B1K7qErB","20315 Janakpur Sub-Metropolitan City","Janakpur Sub-Metropolitan City","/cCTQiGkKcTk/a6W190BanBu/YmFSl06J6cs/xx7B1K7qErB","20315"
"y0uK66XUGxN","20316 Dhanauji Rural Municipality","Dhanauji Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/YmFSl06J6cs/y0uK66XUGxN","20316"
"ltqnFCQEb86","20317 Nagarain Municipality","Nagarain Municipality","/cCTQiGkKcTk/a6W190BanBu/YmFSl06J6cs/ltqnFCQEb86","20317"
"X4ptvPQX4oH","20318 Mukhiyapatti Musaharmiya Rural Municipality","Mukhiyapatti Musaharmiya Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/YmFSl06J6cs/X4ptvPQX4oH","20318"
"Jder3u2LeBr","20401 Bardibas Municipality","Bardibas Municipality","/cCTQiGkKcTk/a6W190BanBu/DLyaDAF00hm/Jder3u2LeBr","20401"
"seMsxiJS8sz","20402 Gaushala Municipality","Gaushala Municipality","/cCTQiGkKcTk/a6W190BanBu/DLyaDAF00hm/seMsxiJS8sz","20402"
"GKOzrKMKEsi","20403 Sonama Rural Municipality","Sonama Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/DLyaDAF00hm/GKOzrKMKEsi","20403"
"nBb5QqU5dBX","20404 Aurahi Municipality","Aurahi Municipality","/cCTQiGkKcTk/a6W190BanBu/DLyaDAF00hm/nBb5QqU5dBX","20404"
"uyA0701CR1r","20405 Bhangaha Municipality","Bhangaha Municipality","/cCTQiGkKcTk/a6W190BanBu/DLyaDAF00hm/uyA0701CR1r","20405"
"yxV18PSNcMh","20406 Loharpatti Municipality","Loharpatti Municipality","/cCTQiGkKcTk/a6W190BanBu/DLyaDAF00hm/yxV18PSNcMh","20406"
"gWLd9lYEekL","20407 Balawa Municipality","Balawa Municipality","/cCTQiGkKcTk/a6W190BanBu/DLyaDAF00hm/gWLd9lYEekL","20407"
"cybshnnag3M","20408 Ram Gopalpur Municipality","Ram Gopalpur Municipality","/cCTQiGkKcTk/a6W190BanBu/DLyaDAF00hm/cybshnnag3M","20408"
"YbzXduozeDW","20409 Samsi Rural Municipality","Samsi Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/DLyaDAF00hm/YbzXduozeDW","20409"
"Z4Qs1YyiL5j","20410 Manara Shisawa Municipality","Manara Shisawa Municipality","/cCTQiGkKcTk/a6W190BanBu/DLyaDAF00hm/Z4Qs1YyiL5j","20410"
"Riqh3D6L3YB","20411 Ekadara Rural Municipality","Ekadara Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/DLyaDAF00hm/Riqh3D6L3YB","20411"
"NM3cIT2peny","20412 Mahottari Rural Municipality","Mahottari Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/DLyaDAF00hm/NM3cIT2peny","20412"
"pxZmNLjeU1d","20413 Pipara Rural Municipality","Pipara Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/DLyaDAF00hm/pxZmNLjeU1d","20413"
"eVcocUd7GNO","20414 Matihani Municipality","Matihani Municipality","/cCTQiGkKcTk/a6W190BanBu/DLyaDAF00hm/eVcocUd7GNO","20414"
"LrZTejRas1h","20415 Jaleshwor Municipality","Jaleshwor Municipality","/cCTQiGkKcTk/a6W190BanBu/DLyaDAF00hm/LrZTejRas1h","20415"
"lw377s6XZd1","20501 Lalbandi Municipality","Lalbandi Municipality","/cCTQiGkKcTk/a6W190BanBu/EXKX4gJ9D6Y/lw377s6XZd1","20501"
"rB8R9ZD7Ygz","20502 Hariwan Municipality","Hariwan Municipality","/cCTQiGkKcTk/a6W190BanBu/EXKX4gJ9D6Y/rB8R9ZD7Ygz","20502"
"wdNmgGSUtFW","20503 Bagmati Municipality","Bagmati Municipality","/cCTQiGkKcTk/a6W190BanBu/EXKX4gJ9D6Y/wdNmgGSUtFW","20503"
"EfOP3rwkan2","20504 Barahathawa Municipality","Barahathawa Municipality","/cCTQiGkKcTk/a6W190BanBu/EXKX4gJ9D6Y/EfOP3rwkan2","20504"
"uJUBRJSyqpw","20505 Haripur Municipality","Haripur Municipality","/cCTQiGkKcTk/a6W190BanBu/EXKX4gJ9D6Y/uJUBRJSyqpw","20505"
"EYigJ4rC8CX","20506 Ishworpur Municipality","Ishworpur Municipality","/cCTQiGkKcTk/a6W190BanBu/EXKX4gJ9D6Y/EYigJ4rC8CX","20506"
"tIaWqEy7DSn","20507 Haripurwa Municipality","Haripurwa Municipality","/cCTQiGkKcTk/a6W190BanBu/EXKX4gJ9D6Y/tIaWqEy7DSn","20507"
"joetwlZz9vQ","20508 Parsa Rural Municipality","Parsa Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/EXKX4gJ9D6Y/joetwlZz9vQ","20508"
"E9odqh1maQZ","20509 Brahmapuri Rural Municipality","Brahmapuri Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/EXKX4gJ9D6Y/E9odqh1maQZ","20509"
"kkz1ESbpnKy","20510 Chandranagar Rural Municipality","Chandranagar Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/EXKX4gJ9D6Y/kkz1ESbpnKy","20510"
"NUBYHiV2FON","20511 Kabilashi Municipality","Kabilashi Municipality","/cCTQiGkKcTk/a6W190BanBu/EXKX4gJ9D6Y/NUBYHiV2FON","20511"
"n9JZhYXpYA5","20512 Chakraghatta Rural Municipality","Chakraghatta Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/EXKX4gJ9D6Y/n9JZhYXpYA5","20512"
"bsYlDlb9c9J","20513 Basbariya Rural Municipality","Basbariya Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/EXKX4gJ9D6Y/bsYlDlb9c9J","20513"
"Sd2ztZ039KO","20514 Dhanakaul Rural Municipality","Dhanakaul Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/EXKX4gJ9D6Y/Sd2ztZ039KO","20514"
"bo8TNwdv1KB","20515 Ramnagar Rural Municipality","Ramnagar Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/EXKX4gJ9D6Y/bo8TNwdv1KB","20515"
"E0BEzyhd8WB","20516 Balara Municipality","Balara Municipality","/cCTQiGkKcTk/a6W190BanBu/EXKX4gJ9D6Y/E0BEzyhd8WB","20516"
"kItgBD0jzqT","20517 Godaita Municipality","Godaita Municipality","/cCTQiGkKcTk/a6W190BanBu/EXKX4gJ9D6Y/kItgBD0jzqT","20517"
"BtJzlRlHotT","20518 Bishnu Rural Municipality","Bishnu Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/EXKX4gJ9D6Y/BtJzlRlHotT","20518"
"HFEaEcs9ap6","20519 Kaudena Rural Municipality","Kaudena Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/EXKX4gJ9D6Y/HFEaEcs9ap6","20519"
"RwdsaWpcvuQ","20520 Malangawa Municipality","Malangawa Municipality","/cCTQiGkKcTk/a6W190BanBu/EXKX4gJ9D6Y/RwdsaWpcvuQ","20520"
"yR30qKyaGd2","20601 Chandrapur Municipality","Chandrapur Municipality","/cCTQiGkKcTk/a6W190BanBu/A3R7UT64jHf/yR30qKyaGd2","20601"
"hPejcd2Mkhf","20602 Gujara Municipality","Gujara Municipality","/cCTQiGkKcTk/a6W190BanBu/A3R7UT64jHf/hPejcd2Mkhf","20602"
"MFzUIoegqtN","20603 Phatuwa Bijayapur Municipality","Phatuwa Bijayapur Municipality","/cCTQiGkKcTk/a6W190BanBu/A3R7UT64jHf/MFzUIoegqtN","20603"
"lPUHQ4gkcBT","20604 Katahariya Municipality","Katahariya Municipality","/cCTQiGkKcTk/a6W190BanBu/A3R7UT64jHf/lPUHQ4gkcBT","20604"
"TqihpDvXRdJ","20605 Brindaban Municipality","Brindaban Municipality","/cCTQiGkKcTk/a6W190BanBu/A3R7UT64jHf/TqihpDvXRdJ","20605"
"ktl9PT1WPyh","20606 Gadhimai Municipality","Gadhimai Municipality","/cCTQiGkKcTk/a6W190BanBu/A3R7UT64jHf/ktl9PT1WPyh","20606"
"H2t20CMYnL9","20607 Madhav Narayan Municipality","Madhav Narayan Municipality","/cCTQiGkKcTk/a6W190BanBu/A3R7UT64jHf/H2t20CMYnL9","20607"
"VaLVI19UtnA","20608 Garuda Municipality","Garuda Municipality","/cCTQiGkKcTk/a6W190BanBu/A3R7UT64jHf/VaLVI19UtnA","20608"
"gmtpUDSMtzU","20609 Dewahi Gonahi Municipality","Dewahi Gonahi Municipality","/cCTQiGkKcTk/a6W190BanBu/A3R7UT64jHf/gmtpUDSMtzU","20609"
"h3U0l83K403","20610 Maulapur Municipality","Maulapur Municipality","/cCTQiGkKcTk/a6W190BanBu/A3R7UT64jHf/h3U0l83K403","20610"
"vCAcmiIFhtz","20611 Baudhimai Municipality","Baudhimai Municipality","/cCTQiGkKcTk/a6W190BanBu/A3R7UT64jHf/vCAcmiIFhtz","20611"
"A59slhEIrcI","20612 Paroha Municipality","Paroha Municipality","/cCTQiGkKcTk/a6W190BanBu/A3R7UT64jHf/A59slhEIrcI","20612"
"wkfdoD1yW8p","20613 Rajpur Municipality","Rajpur Municipality","/cCTQiGkKcTk/a6W190BanBu/A3R7UT64jHf/wkfdoD1yW8p","20613"
"Zk1F9LswTN9","20614 Yamunamai Rural Municipality","Yamunamai Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/A3R7UT64jHf/Zk1F9LswTN9","20614"
"XurD1EfINOl","20615 Durga Bhagawati Rural Municipality","Durga Bhagawati Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/A3R7UT64jHf/XurD1EfINOl","20615"
"fAEaFZMuira","20616 Rajdevi Municipality","Rajdevi Municipality","/cCTQiGkKcTk/a6W190BanBu/A3R7UT64jHf/fAEaFZMuira","20616"
"URrTfccviIx","20617 Gaur Municipality","Gaur Municipality","/cCTQiGkKcTk/a6W190BanBu/A3R7UT64jHf/URrTfccviIx","20617"
"NuyG2c5LEVT","20618 Ishanath Municipality","Ishanath Municipality","/cCTQiGkKcTk/a6W190BanBu/A3R7UT64jHf/NuyG2c5LEVT","20618"
"LR6hCfJM3qN","20701 Nijagadh Municipality","Nijagadh Municipality","/cCTQiGkKcTk/a6W190BanBu/j4HVtKmVtwQ/LR6hCfJM3qN","20701"
"s81iwIY7rWl","20702 Kolhabi Municipality","Kolhabi Municipality","/cCTQiGkKcTk/a6W190BanBu/j4HVtKmVtwQ/s81iwIY7rWl","20702"
"MEJFzydYnSx","20703 Jitpur Simara Sub-Metropolitan City","Jitpur Simara Sub-Metropolitan City","/cCTQiGkKcTk/a6W190BanBu/j4HVtKmVtwQ/MEJFzydYnSx","20703"
"KvtJex2PPNq","20704 Parawanipur Rural Municipality","Parawanipur Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/j4HVtKmVtwQ/KvtJex2PPNq","20704"
"f8gKN9sAiDz","20705 Prasauni Rural Municipality","Prasauni Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/j4HVtKmVtwQ/f8gKN9sAiDz","20705"
"RIv1xNHjjNt","20706 Bishrampur Rural Municipality","Bishrampur Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/j4HVtKmVtwQ/RIv1xNHjjNt","20706"
"luYHLAcmJxy","20707 Pheta Rural Municipality","Pheta Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/j4HVtKmVtwQ/luYHLAcmJxy","20707"
"elTl9yVygGH","20708 Kalaiya Sub-Metropolitan City","Kalaiya Sub-Metropolitan City","/cCTQiGkKcTk/a6W190BanBu/j4HVtKmVtwQ/elTl9yVygGH","20708"
"od29axZQYBM","20709 Karaiyamai Rural Municipality","Karaiyamai Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/j4HVtKmVtwQ/od29axZQYBM","20709"
"iuKrkDwtXSf","20710 Baragadhi Rural Municipality","Baragadhi Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/j4HVtKmVtwQ/iuKrkDwtXSf","20710"
"jgdov3l6jU1","20711 Aadarsha Kotwal Rural Municipality","Aadarsha Kotwal Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/j4HVtKmVtwQ/jgdov3l6jU1","20711"
"j6f5ROpUwXM","20712 Simroungadh Municipality","Simroungadh Municipality","/cCTQiGkKcTk/a6W190BanBu/j4HVtKmVtwQ/j6f5ROpUwXM","20712"
"JVLTeuN4LfP","20713 Pacharauta Municipality","Pacharauta Municipality","/cCTQiGkKcTk/a6W190BanBu/j4HVtKmVtwQ/JVLTeuN4LfP","20713"
"ldV4E2PsEh4","20714 Mahagadhimai Municipality","Mahagadhimai Municipality","/cCTQiGkKcTk/a6W190BanBu/j4HVtKmVtwQ/ldV4E2PsEh4","20714"
"JiP2gai4NNi","20715 Devtal Rural Municipality","Devtal Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/j4HVtKmVtwQ/JiP2gai4NNi","20715"
"tpsweQ66cIn","20716 Subarna Rural Municipality","Subarna Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/j4HVtKmVtwQ/tpsweQ66cIn","20716"
"IWfloqDjBht","20801 Thori Rural Municipality","Thori Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/Fh294RrB7an/IWfloqDjBht","20801"
"ZYSpy8oLqWo","20802 Jirabhawani Rural Municipality","Jirabhawani Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/Fh294RrB7an/ZYSpy8oLqWo","20802"
"fxxVxM4Dznm","20803 Jagarnathpur Rural Municipality","Jagarnathpur Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/Fh294RrB7an/fxxVxM4Dznm","20803"
"wXQf5ocsOhG","20804 Paterwa Sugauli Rural Municipality","Paterwa Sugauli Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/Fh294RrB7an/wXQf5ocsOhG","20804"
"mWGNxg5QunN","20805 Sakhuwa Prasauni Rural Municipality","Sakhuwa Prasauni Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/Fh294RrB7an/mWGNxg5QunN","20805"
"F5dwIiun7k0","20806 Parsagadhi Municipality","Parsagadhi Municipality","/cCTQiGkKcTk/a6W190BanBu/Fh294RrB7an/F5dwIiun7k0","20806"
"LdPgWOfFvew","20807 Birgunj Metropolitan City","Birgunj Metropolitan City","/cCTQiGkKcTk/a6W190BanBu/Fh294RrB7an/LdPgWOfFvew","20807"
"FDd4YEgMIPm","20808 Bahudarmai Municipality","Bahudarmai Municipality","/cCTQiGkKcTk/a6W190BanBu/Fh294RrB7an/FDd4YEgMIPm","20808"
"lA8K5GXCO76","20809 Pokhariya Municipality","Pokhariya Municipality","/cCTQiGkKcTk/a6W190BanBu/Fh294RrB7an/lA8K5GXCO76","20809"
"gOCG6lmlpPq","20810 Kalikamai Rural Municipality","Kalikamai Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/Fh294RrB7an/gOCG6lmlpPq","20810"
"Y86rNPKnw2a","20811 Dhobini Rural Municipality","Dhobini Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/Fh294RrB7an/Y86rNPKnw2a","20811"
"L9h5hmuLjOq","20812 Chhipaharmai Rural Municipality","Chhipaharmai Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/Fh294RrB7an/L9h5hmuLjOq","20812"
"VDEIU5gdZok","20813 Pakaha Mainpur Rural Municipality","Pakaha Mainpur Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/Fh294RrB7an/VDEIU5gdZok","20813"
"hSS0Jqke0uZ","20814 Bindabasini Rural Municipality","Bindabasini Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/Fh294RrB7an/hSS0Jqke0uZ","20814"
"JeXriiVgEnu","30101 Gaurishankar Rural Municipality","Gaurishankar Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/IOHIfpVUJGp/JeXriiVgEnu","30101"
"jTp30hcgdic","30102 Bigu Rural Municipality","Bigu Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/IOHIfpVUJGp/jTp30hcgdic","30102"
"Uvmu9Da0suL","30103 Kalinchowk Rural Municipality","Kalinchowk Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/IOHIfpVUJGp/Uvmu9Da0suL","30103"
"bTTewrxrkF3","30104 Baiteshwor Rural Municipality","Baiteshwor Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/IOHIfpVUJGp/bTTewrxrkF3","30104"
"UDNIRW1i9Gk","30105 Jiri Municipality","Jiri Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/IOHIfpVUJGp/UDNIRW1i9Gk","30105"
"c8DlVHakEnq","30106 Tamakoshi Rural Municipality","Tamakoshi Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/IOHIfpVUJGp/c8DlVHakEnq","30106"
"IGnDwGml3CS","30107 Melung Rural Municipality","Melung Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/IOHIfpVUJGp/IGnDwGml3CS","30107"
"J4SFzwHCwD7","30108 Shailung Rural Municipality","Shailung Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/IOHIfpVUJGp/J4SFzwHCwD7","30108"
"bT82XWJFT65","30109 Bhimeshwor Municipality","Bhimeshwor Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/IOHIfpVUJGp/bT82XWJFT65","30109"
"qIv6T7879Cn","30201 Bhotekoshi Rural Municipality","Bhotekoshi Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/U8Rk7sYzFmK/qIv6T7879Cn","30201"
"NhADUEXz2ca","30202 Jugal Rural Municipality","Jugal Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/U8Rk7sYzFmK/NhADUEXz2ca","30202"
"FluZyDqgK8D","30203 Panchpokhari Thangpal Rural Municipality","Panchpokhari Thangpal Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/U8Rk7sYzFmK/FluZyDqgK8D","30203"
"zR1anyfvrOo","30204 Helambu Rural Municipality","Helambu Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/U8Rk7sYzFmK/zR1anyfvrOo","30204"
"RXyOlRFs3Ft","30205 Melamchi Municipality","Melamchi Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/U8Rk7sYzFmK/RXyOlRFs3Ft","30205"
"eVhFBYrBC9Y","30206 Indrawoti Rural Municipality","Indrawoti Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/U8Rk7sYzFmK/eVhFBYrBC9Y","30206"
"zFmBHaRvkLd","30207 Choutara Sangachowkgadhi Municipality","Choutara Sangachowkgadhi Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/U8Rk7sYzFmK/zFmBHaRvkLd","30207"
"kG2N6Qdbgyh","30208 Balephi Rural Municipality","Balephi Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/U8Rk7sYzFmK/kG2N6Qdbgyh","30208"
"MO5GjZ8pyt0","30209 Bahrabise Municipality","Bahrabise Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/U8Rk7sYzFmK/MO5GjZ8pyt0","30209"
"wgiDXt162Wl","30210 Tripurasundari Rural Municipality","Tripurasundari Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/U8Rk7sYzFmK/wgiDXt162Wl","30210"
"P1b64auzuzc","30211 Lisankhu Pakhar Rural Municipality","Lisankhu Pakhar Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/U8Rk7sYzFmK/P1b64auzuzc","30211"
"lIgk0wjLBGn","30212 Sunkoshi Rural Municipality","Sunkoshi Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/U8Rk7sYzFmK/lIgk0wjLBGn","30212"
"uYVGFFpDYBz","30301 Gosaikunda Rural Municipality","Gosaikunda Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/tSE6ctwvZmP/uYVGFFpDYBz","30301"
"QaGifEG44bz","30302 Parbatikunda Rural Municipality","Parbatikunda Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/tSE6ctwvZmP/QaGifEG44bz","30302"
"itvnxQdZ1St","30303 Uttargaya Rural Municipality","Uttargaya Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/tSE6ctwvZmP/itvnxQdZ1St","30303"
"OZZKuAVf0aO","30304 Kalika Rural Municipality","Kalika Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/tSE6ctwvZmP/OZZKuAVf0aO","30304"
"KTRG2BvU2aN","30305 Naukunda Rural Municipality","Naukunda Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/tSE6ctwvZmP/KTRG2BvU2aN","30305"
"T8quwYZYfsu","30401 Rubi Valley Rural Municipality","Rubi Valley Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/QfZ2pVPRFmz/T8quwYZYfsu","30401"
"sInu47Mk0wb","30402 Khaniyabas Rural Municipality","Khaniyabas Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/QfZ2pVPRFmz/sInu47Mk0wb","30402"
"DDM7poCx1mp","30403 Ganga Jamuna Rural Municipality","Ganga Jamuna Rural Municipality","/cCTQiGkKcTk/hi16ZuHEWaY/QfZ2pVPRFmz/DDM7poCx1mp","30403"
